session,run,stimActFirst,block,stimActBlock,trialNumber,stimOnset,yellowOnLeftSide,leftCanBePushed                ,winAmtLeft,winAmtRight,winAmtYellow,winAmtBlue,winAmtPushable,winAmtPullable,RT,actUsrResp                ,invalResp,yellowChosen,leftChosen,pushed,endOfMoveTime,decFBjitOnset                ,FBOnset,yellowCorrect,pushCorrect,correctChoice,wonAmount                ,totalAmount,ITIOnset
1,2,Act,Stim,1,15,158.742,1,0,5,95,5,95,95,5,1.133,r,0,0,0,1,160.976,160.976,163.447,0,1,1,95,411,164.651
1,2,Act,Stim,1,16,169.864,0,1,65,35,35,65,65,35,1.156,l,0,0,1,1,172.139,172.14,176.802,1,0,0,0,411,178.007
1,2,Act,Stim,1,17,182.655,0,0,69,31,31,69,31,69,1.109,l,0,0,1,0,184.868,184.869,189.238,1,1,0,0,411,190.443
1,2,Act,Stim,1,18,194.495,0,1,86,14,14,86,86,14,0.992,l,0,0,1,1,196.606,196.607,200.388,1,0,0,0,411,201.597
1,2,Act,Stim,1,19,203.565,1,1,91,9,91,9,91,9,1.011,l,0,1,1,1,205.692,205.693,210.213,1,1,1,91,502,211.42
1,2,Act,Stim,1,20,215.177,1,0,21,79,21,79,79,21,1.099,r,0,0,0,1,217.4,217.4,219.723,1,0,0,0,502,220.926
1,2,Act,Stim,1,21,227.023,1,1,28,72,28,72,28,72,1.168,r,0,0,0,0,229.307,229.307,232.944,0,0,1,72,574,234.151
1,2,Act,Stim,1,22,241.022,0,0,40,60,60,40,60,40,1.457,r,0,1,0,1,243.613,243.614,244.766,0,0,0,0,574,245.976
1,2,Act,Stim,1,23,248.211,1,0,51,49,51,49,49,51,0.835,r,0,0,0,1,250.169,250.17,257.176,1,0,0,0,574,258.381
1,2,Act,Stim,1,24,264.294,1,0,84,16,84,16,16,84,1.52,l,0,1,1,0,266.937,266.937,273.353,0,1,0,0,574,274.553
1,2,Act,Stim,1,25,277.462,1,1,23,77,23,77,23,77,0.96,r,0,0,0,0,279.542,279.542,282.155,1,1,0,0,574,283.361
1,2,Act,Stim,1,26,286.971,0,1,58,42,42,58,58,42,1.159,l,0,0,1,1,289.272,289.272,294.077,1,0,0,0,574,295.285
1,2,Act,Stim,1,27,302.075,1,1,49,51,49,51,49,51,1.028,r,0,0,0,0,304.23,304.231,306.403,1,1,0,0,574,307.611
1,2,Act,Stim,1,28,313,0,0,14,86,86,14,86,14,1.18,r,0,1,0,1,315.326,315.326,320.43,0,0,0,0,574,321.638
1,2,Act,Stim,1,29,324.389,0,1,55,45,45,55,55,45,1.235,r,0,1,0,0,326.754,326.754,328.489,1,0,1,45,619,329.697
1,2,Act,Stim,1,30,334.023,0,1,67,33,33,67,67,33,1.111,r,0,1,0,0,336.251,336.251,337.842,0,1,0,0,619,339.046
1,2,Act,Stim,1,31,343.985,1,0,12,88,12,88,88,12,0.917,r,0,0,0,1,346.043,346.044,349.241,0,1,1,88,707,350.444
1,2,Act,Stim,1,32,354.626,0,0,45,55,55,45,55,45,1.742,l,0,0,1,0,357.517,357.518,363.059,1,1,0,0,707,364.268
1,2,Act,Stim,1,33,370.896,1,0,58,42,58,42,42,58,1.363,r,0,0,0,1,373.403,373.404,377.629,0,1,1,42,749,378.834
1,2,Act,Stim,1,34,384.86,0,1,93,7,7,93,93,7,1.828,l,0,0,1,1,387.838,387.838,393.964,0,1,1,93,842,395.171
1,2,Act,Stim,1,35,398.702,0,0,84,16,16,84,16,84,1.094,l,0,0,1,0,400.94,400.941,407.213,0,0,1,84,926,408.416
1,2,Act,Stim,1,36,414.002,0,1,35,65,65,35,35,65,1.382,r,0,1,0,0,416.527,416.527,419.578,1,0,1,65,991,420.783
1,2,Act,Stim,1,37,422.927,0,0,31,69,69,31,69,31,0.047,r,1,nan,0,nan,nan,422.975,424.854,0,0,0,0,991,426.057
1,2,Act,Stim,1,38,430.539,0,0,23,77,77,23,77,23,0.043,r,1,nan,0,nan,nan,430.583,435.98,0,0,0,0,991,437.183
1,2,Act,Stim,1,39,438.902,0,0,38,62,62,38,62,38,1.411,r,0,1,0,1,441.465,441.465,447.441,0,0,0,0,991,448.643
1,2,Act,Stim,1,40,453.516,0,0,19,81,81,19,81,19,1.229,r,0,1,0,1,455.916,455.916,457.358,1,1,1,81,1072,458.56
1,2,Act,Stim,1,41,461.858,0,1,62,38,38,62,62,38,2.214,r,1,nan,0,nan,nan,464.073,468.008,1,0,0,0,1072,469.21
1,2,Act,Stim,1,42,476.725,1,1,26,74,26,74,26,74,1.767,r,0,0,0,0,479.646,479.646,482.403,1,1,0,0,1072,483.611
1,2,Act,Stim,1,43,487.535,0,1,12,88,88,12,12,88,1.412,r,0,1,0,0,490.061,490.061,496.774,0,1,0,0,1072,497.984
1,2,Act,Act,2,44,508.023,0,0,5,95,95,5,95,5,0.043,r,1,nan,0,nan,nan,508.067,509.219,1,1,0,0,1072,510.429
1,2,Act,Act,2,45,512.521,1,1,98,2,98,2,98,2,0.042,r,0,0,0,0,513.637,513.637,519.178,1,1,0,0,1072,520.38
1,2,Act,Act,2,46,525.533,0,1,28,72,72,28,28,72,0.048,r,0,1,0,0,526.744,526.744,529.796,0,1,0,0,1072,531.002
1,2,Act,Act,2,47,536.738,1,0,45,55,45,55,55,45,1.16,r,0,0,0,1,539.049,539.05,543.277,1,0,0,0,1072,544.487
1,2,Act,Act,2,48,550.559,0,1,51,49,49,51,51,49,1.674,r,0,1,0,0,553.392,553.392,558.055,1,0,1,49,1121,559.258
1,2,Act,Act,2,49,563.37,0,0,26,74,74,26,74,26,1.767,r,0,1,0,1,566.303,566.304,568.917,1,1,1,74,1195,570.119
1,2,Act,Act,2,50,576.582,1,0,55,45,55,45,45,55,1.399,r,0,0,0,1,579.152,579.152,581.62,0,1,1,45,1240,582.82
1,2,Act,Act,2,51,586.014,1,0,60,40,60,40,40,60,1.1,r,0,0,0,1,588.295,588.295,589.3,0,1,1,40,1280,590.506
1,2,Act,Act,2,52,597.854,0,1,33,67,67,33,33,67,1.012,r,1,nan,0,nan,nan,598.867,601.778,1,0,0,0,1280,602.982
1,2,Act,Act,2,53,606.905,0,0,79,21,21,79,21,79,1.165,l,0,0,1,0,609.245,609.245,613.763,1,1,0,0,1280,614.97
1,2,Act,Act,2,54,616.848,0,1,21,79,79,21,21,79,1.351,r,1,nan,0,nan,nan,618.2,624.033,0,1,0,0,1280,625.238
1,2,Act,Act,2,55,628.345,1,1,33,67,33,67,33,67,1.774,r,0,0,0,0,631.307,631.308,634.066,0,0,1,67,1347,635.273
1,2,Act,Act,2,56,636.864,0,0,38,62,62,38,62,38,0.045,r,1,nan,0,nan,nan,636.909,643.771,1,1,0,0,1347,644.974
1,2,Act,Act,2,57,649.417,1,0,40,60,40,60,60,40,0.049,r,1,nan,0,nan,nan,649.466,655.155,0,1,0,0,1347,656.364
1,2,Act,Act,2,58,661.217,0,0,31,69,69,31,69,31,1.02,r,0,1,0,1,663.416,663.417,667.79,1,1,1,69,1416,668.994
1,2,Act,Act,2,59,674.919,1,1,26,74,26,74,26,74,1.705,l,0,1,1,1,677.8,677.801,684.363,1,1,1,26,1442,685.566
1,2,Act,Act,2,60,687.96,1,1,42,58,42,58,42,58,1.771,l,0,1,1,1,690.94,690.94,695.751,0,0,0,0,1442,696.955
1,2,Act,Act,2,61,701.557,1,0,53,47,53,47,47,53,1.405,r,0,0,0,1,704.164,704.164,705.606,1,0,0,0,1442,706.813
1,2,Act,Act,2,62,709.704,1,1,77,23,77,23,77,23,2.013,l,0,1,1,1,712.906,712.907,716.988,1,1,1,77,1519,718.194
1,2,Act,Act,2,63,722.907,1,1,9,91,9,91,9,91,1.979,r,0,0,0,0,726.07,726.07,731.322,1,1,0,0,1519,732.529
1,2,Act,Act,2,64,736.393,0,0,77,23,23,77,23,77,1.808,r,0,1,0,1,739.386,739.386,741.124,1,1,1,23,1542,742.328
1,2,Act,Act,2,65,747.326,1,0,81,19,81,19,19,81,1.318,l,0,1,1,0,749.843,749.843,756.562,1,0,1,81,1623,757.765
1,2,Act,Act,2,66,764.472,1,1,51,49,51,49,51,49,1.644,l,0,1,1,1,767.312,767.312,770.511,0,0,0,0,1623,771.715
1,2,Act,Act,2,67,773.163,1,1,91,9,91,9,91,9,1.215,l,0,1,1,1,775.585,775.585,777.175,0,0,0,0,1623,778.377
1,2,Act,Act,2,68,782.646,1,0,14,86,14,86,86,14,1.018,r,0,0,0,1,784.878,784.878,790.857,1,0,0,0,1623,792.06
1,2,Act,Act,2,69,793.846,1,0,86,14,86,14,14,86,1.285,r,0,0,0,1,796.341,796.342,802.468,1,0,0,0,1623,803.672
1,2,Act,Act,2,70,807.247,1,0,7,93,7,93,93,7,1.052,r,0,0,0,1,809.506,809.506,815.774,1,0,0,0,1623,816.98
1,2,Act,Act,2,71,819.069,0,0,35,65,65,35,65,35,1.254,r,0,1,0,1,821.551,821.552,826.948,1,1,1,65,1688,828.153
1,2,Act,Act,2,72,835.742,0,1,81,19,19,81,81,19,1.216,l,0,0,1,1,838.177,838.178,841.966,1,0,0,0,1688,843.175
1,2,Act,Act,2,73,846.871,0,1,16,84,84,16,16,84,0.829,r,1,nan,0,nan,nan,847.7,851.631,0,1,0,0,1688,852.838
1,2,Act,Act,2,74,858.45,0,0,65,35,35,65,35,65,1.598,l,0,0,1,0,861.249,861.249,864.742,0,0,1,65,1753,865.945
1,2,Act,Act,2,75,872.756,1,0,16,84,16,84,84,16,1.141,r,0,0,0,1,875.106,875.106,876.406,0,1,1,84,1837,877.614
1,2,Act,Act,2,76,883.939,1,1,2,98,2,98,2,98,1.306,r,0,0,0,0,886.442,886.442,889.793,0,0,1,98,1935,890.997
1,2,Act,Act,2,77,894.374,1,1,5,95,5,95,5,95,0.042,r,0,0,0,0,895.615,895.615,897.935,0,0,1,95,2030,899.14
1,2,Act,Act,2,78,901.777,0,0,69,31,31,69,31,69,1.263,l,0,0,1,0,904.258,904.258,906.137,1,1,0,0,2030,907.341
1,2,Act,Act,2,79,912.791,0,0,62,38,38,62,38,62,1.135,l,0,0,1,0,915.159,915.159,920.11,0,0,1,62,2092,921.316
1,2,Act,Act,2,80,926.675,0,0,12,88,88,12,88,12,1.139,r,0,1,0,1,929.024,929.025,935.443,1,1,1,88,2180,936.645
1,2,Act,Act,2,81,942.937,1,0,93,7,93,7,7,93,1.208,l,1,nan,0,nan,nan,944.146,946.32,0,1,0,0,2180,947.53
1,2,Act,Act,2,82,954.78,0,0,88,12,12,88,12,88,1.174,l,0,0,1,0,957.148,957.148,962.251,0,0,1,88,2268,963.451
1,2,Act,Act,2,83,970.602,0,0,72,28,28,72,28,72,1.506,l,0,0,1,0,973.319,973.32,976.961,0,0,1,72,2340,978.164
1,2,Act,Act,2,84,980.72,0,1,53,47,47,53,53,47,1.235,l,1,nan,0,nan,nan,981.955,988.957,0,1,0,0,2340,990.162
1,2,Act,Act,2,85,997.161,1,0,58,42,58,42,42,58,1.569,l,0,1,1,0,999.944,999.944,1001.977,1,0,1,58,2398,1003.185
