session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
01	2	Act	Stim	1	31	356.676	1	1	12	88	12	88	12	88	1.362	r	0	0	0	0	359.114	359.114	362.322	0	0	1	88	470	363.539
01	2	Act	Stim	1	32	367.651	0	0	45	55	55	45	55	45	0.905	l	0	0	1	0	369.645	369.645	375.190	1	1	0	0	470	376.407
01	2	Act	Stim	1	33	382.900	1	1	58	42	58	42	58	42	1.640	l	0	1	1	1	385.627	385.628	389.857	0	0	0	0	470	391.058
01	2	Act	Stim	1	34	396.957	1	0	7	93	7	93	93	7	1.134	r	0	0	0	1	399.185	399.185	405.309	0	1	1	93	563	406.525
01	2	Act	Stim	1	35	409.930	1	1	16	84	16	84	16	84	nan	nan	nan	nan	nan	nan	nan	412.943	419.227	0	0	nan	0	563	420.443
01	2	Act	Stim	1	36	425.915	1	0	65	35	65	35	35	65	2.245	r	0	0	0	1	429.260	429.260	432.311	1	0	0	0	563	433.527
01	2	Act	Stim	1	37	435.583	0	1	31	69	69	31	31	69	1.828	r	0	1	0	0	438.505	438.505	440.395	0	1	0	0	563	441.611
01	2	Act	Stim	1	38	446.034	1	1	77	23	77	23	77	23	1.610	l	0	1	1	1	448.739	448.739	454.146	0	0	0	0	563	455.362
01	2	Act	Stim	1	39	457.011	0	0	38	62	62	38	62	38	2.101	l	0	0	1	0	460.209	460.210	466.197	0	0	1	38	601	467.413
01	2	Act	Stim	1	40	472.161	0	0	19	81	81	19	81	19	1.069	r	0	1	0	1	474.333	474.333	475.780	1	1	1	81	682	476.997
01	2	Act	Stim	1	41	480.240	1	1	38	62	38	62	38	62	2.290	l	0	1	1	1	483.637	483.638	487.565	1	1	1	38	720	488.781
01	2	Act	Stim	1	42	496.172	0	0	74	26	26	74	26	74	1.759	r	0	1	0	1	499.041	499.042	501.799	1	1	1	26	746	502.999
01	2	Act	Stim	1	43	506.849	1	1	88	12	88	12	88	12	nan	nan	nan	nan	nan	nan	nan	509.866	516.583	0	0	nan	0	746	517.800
01	2	Act	Act	2	44	527.834	1	0	95	5	95	5	5	95	1.416	l	0	1	1	0	530.354	530.354	531.501	0	1	0	0	746	532.718
01	2	Act	Act	2	45	534.770	0	1	2	98	98	2	2	98	2.331	l	0	0	1	1	538.148	538.149	543.702	0	1	1	2	748	544.918
01	2	Act	Act	2	46	549.965	1	0	72	28	72	28	28	72	1.887	r	0	0	0	1	552.966	552.966	556.020	0	1	1	28	776	557.236
01	2	Act	Act	2	47	562.845	1	0	45	55	45	55	55	45	1.758	r	0	0	0	1	565.709	565.710	569.937	1	0	0	0	776	571.154
01	2	Act	Act	2	48	577.080	0	0	51	49	49	51	49	51	nan	nan	nan	nan	nan	nan	nan	580.088	584.755	0	0	nan	0	776	585.972
01	2	Act	Act	2	49	589.987	0	0	26	74	74	26	74	26	2.418	r	0	1	0	1	593.523	593.523	596.139	1	1	1	74	850	597.356
01	2	Act	Act	2	50	603.720	1	1	55	45	55	45	55	45	1.586	l	0	1	1	1	606.422	606.423	608.890	1	1	1	55	905	610.090
01	2	Act	Act	2	51	613.201	1	1	60	40	60	40	60	40	nan	nan	nan	nan	nan	nan	nan	616.207	617.224	1	1	nan	0	905	618.440
01	2	Act	Act	2	52	625.688	0	1	33	67	67	33	33	67	nan	nan	nan	nan	nan	nan	nan	628.691	631.608	1	0	nan	0	905	632.808
01	2	Act	Act	2	53	636.673	1	1	21	79	21	79	21	79	nan	nan	nan	nan	nan	nan	nan	639.675	644.192	1	1	nan	0	905	645.409
01	2	Act	Act	2	54	647.217	1	0	79	21	79	21	21	79	1.908	r	0	0	0	1	650.249	650.249	656.093	0	1	1	21	926	657.310
01	2	Act	Act	2	55	660.306	1	0	33	67	33	67	67	33	nan	nan	nan	nan	nan	nan	nan	663.311	666.077	1	0	nan	0	926	667.294
01	2	Act	Act	2	56	668.783	1	0	62	38	62	38	38	62	1.577	r	0	0	0	1	671.483	671.484	678.345	0	1	1	38	964	679.561
01	2	Act	Act	2	57	683.892	0	0	60	40	40	60	40	60	1.320	r	0	1	0	1	686.338	686.338	692.029	1	1	1	40	1004	693.246
01	2	Act	Act	2	58	698.010	1	1	69	31	69	31	69	31	nan	nan	nan	nan	nan	nan	nan	701.013	705.380	1	1	nan	0	1004	706.597
01	2	Act	Act	2	59	712.395	1	1	26	74	26	74	26	74	nan	nan	nan	nan	nan	nan	nan	715.397	721.965	1	1	nan	0	1004	723.165
01	2	Act	Act	2	60	725.439	1	1	42	58	42	58	42	58	1.693	l	0	1	1	1	728.264	728.265	733.082	0	0	0	0	1004	734.299
01	2	Act	Act	2	61	738.767	1	0	53	47	53	47	47	53	1.432	r	0	0	0	1	741.330	741.331	742.783	1	0	0	0	1004	743.983
01	2	Act	Act	2	62	746.803	1	1	77	23	77	23	77	23	2.296	l	0	1	1	1	750.223	750.223	754.300	1	1	1	77	1081	755.517
01	2	Act	Act	2	63	760.143	0	1	91	9	9	91	91	9	2.924	r	1	nan	0	nan	nan	763.068	768.318	0	1	0	0	1081	769.518
01	2	Act	Act	2	64	773.253	0	0	77	23	23	77	23	77	1.948	r	0	1	0	1	776.337	776.337	778.085	1	1	1	23	1104	779.302
01	2	Act	Act	2	65	784.197	1	0	81	19	81	19	19	81	nan	nan	nan	nan	nan	nan	nan	787.203	793.920	1	0	nan	0	1104	795.136
01	2	Act	Act	2	66	801.708	0	1	49	51	51	49	49	51	1.678	l	0	0	1	1	804.531	804.532	807.737	1	0	0	0	1104	808.954
01	2	Act	Act	2	67	810.308	0	0	9	91	91	9	91	9	1.062	r	0	1	0	1	812.511	812.512	814.104	0	0	0	0	1104	815.321
01	2	Act	Act	2	68	819.478	1	1	14	86	14	86	14	86	nan	nan	nan	nan	nan	nan	nan	822.488	828.472	0	0	nan	0	1104	829.689
01	2	Act	Act	2	69	831.382	0	1	14	86	86	14	14	86	2.607	r	0	1	0	0	835.121	835.121	841.256	1	0	1	86	1190	842.473
01	2	Act	Act	2	70	845.938	1	0	7	93	7	93	93	7	1.535	l	0	1	1	0	848.537	848.537	854.807	1	0	1	7	1197	856.024
01	2	Act	Act	2	71	858.021	1	0	65	35	65	35	35	65	nan	nan	nan	nan	nan	nan	nan	861.025	866.425	0	1	nan	0	1197	867.625
01	2	Act	Act	2	72	875.040	0	0	81	19	19	81	19	81	nan	nan	nan	nan	nan	nan	nan	878.042	881.826	0	0	nan	0	1197	883.043
01	2	Act	Act	2	73	886.643	0	0	16	84	84	16	84	16	1.216	r	1	nan	0	nan	nan	887.860	891.793	1	1	0	0	1197	893.010
01	2	Act	Act	2	74	898.466	0	1	65	35	35	65	65	35	1.577	l	0	0	1	1	901.215	901.216	904.711	1	0	0	0	1197	905.927
01	2	Act	Act	2	75	912.628	1	0	16	84	16	84	84	16	1.983	r	0	0	0	1	915.752	915.752	917.062	0	1	1	84	1281	918.279
01	2	Act	Act	2	76	924.506	0	0	98	2	2	98	2	98	2.689	l	0	0	1	0	928.332	928.332	931.679	0	0	1	98	1379	932.896
01	2	Act	Act	2	77	936.208	0	1	95	5	5	95	95	5	2.688	l	0	0	1	1	940.060	940.060	942.380	1	0	0	0	1379	943.580
01	2	Act	Act	2	78	946.153	1	1	31	69	31	69	31	69	1.627	r	0	0	0	0	948.920	948.920	950.814	1	1	0	0	1379	952.031
01	2	Act	Act	2	79	957.401	1	0	38	62	38	62	62	38	1.280	r	0	0	0	1	959.828	959.828	964.782	1	0	0	0	1379	965.998
01	2	Act	Act	2	80	971.239	1	0	88	12	88	12	12	88	1.993	l	0	1	1	0	974.372	974.372	980.799	0	1	0	0	1379	982.000
01	2	Act	Act	2	81	988.125	1	1	93	7	93	7	93	7	1.241	l	0	1	1	1	990.519	990.519	992.700	1	1	1	93	1472	993.917
01	2	Act	Act	2	82	1001.057	1	1	12	88	12	88	12	88	2.727	l	0	1	1	1	1004.946	1004.947	1010.052	0	0	0	0	1472	1011.268
01	2	Act	Act	2	83	1018.234	1	0	28	72	28	72	72	28	nan	nan	nan	nan	nan	nan	nan	1021.236	1024.886	1	0	nan	0	1472	1026.103
01	2	Act	Act	2	84	1028.533	0	0	53	47	47	53	47	53	nan	nan	nan	nan	nan	nan	nan	1031.536	1038.537	1	1	nan	0	1472	1039.754
01	2	Act	Act	2	85	1046.635	0	1	42	58	58	42	42	58	nan	nan	nan	nan	nan	nan	nan	1049.638	1051.671	1	0	nan	0	1472	1052.888


