session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
01	2	Stim	Act	1	36	418.095	1	0	51	49	51	49	49	51	1.449	l	0	1	1	0	420.639	420.639	425.450	0	1	0	0	992	426.659
01	2	Stim	Act	1	37	428.047	0	1	19	81	81	19	19	81	1.721	r	0	1	0	0	430.866	430.866	432.017	0	1	0	0	992	433.217
01	2	Stim	Act	1	38	436.039	1	1	65	35	65	35	65	35	1.773	l	0	1	1	1	438.930	438.930	441.546	1	1	1	65	1057	442.748
01	2	Stim	Act	1	39	444.411	0	1	62	38	38	62	62	38	1.102	l	0	0	1	1	446.625	446.626	453.334	1	0	0	0	1057	454.534
01	2	Stim	Act	1	40	461.897	1	0	23	77	23	77	77	23	2.315	l	0	1	1	0	465.318	465.318	471.445	0	1	0	0	1057	472.648
01	2	Stim	Act	1	41	479.882	0	1	60	40	40	60	60	40	1.989	r	0	1	0	0	482.980	482.980	485.745	1	0	1	40	1097	486.948
01	2	Stim	Act	1	42	493.809	1	1	12	88	12	88	12	88	1.280	r	0	0	0	0	496.191	496.191	497.486	1	1	0	0	1097	498.687
01	2	Stim	Act	1	43	505.082	1	1	14	86	14	86	14	86	2.239	r	0	0	0	0	508.429	508.429	515.289	1	1	0	0	1097	516.496
01	2	Stim	Stim	2	44	526.538	0	1	84	16	16	84	84	16	1.937	l	0	0	1	1	529.599	529.599	533.978	0	1	1	84	1181	535.185
01	2	Stim	Stim	2	45	538.956	0	0	28	72	72	28	72	28	1.598	l	0	0	1	0	541.666	541.666	547.649	1	1	0	0	1181	548.857
01	2	Stim	Stim	2	46	551.027	0	1	40	60	60	40	40	60	2.552	l	0	0	1	1	554.701	554.702	558.778	0	1	1	40	1221	559.980
01	2	Stim	Stim	2	47	562.424	0	0	23	77	77	23	77	23	1.641	l	0	0	1	0	565.181	565.182	569.401	0	0	1	23	1244	570.605
01	2	Stim	Stim	2	48	572.154	0	0	26	74	74	26	74	26	1.608	r	0	1	0	1	574.899	574.900	577.078	0	0	0	0	1244	578.285
01	2	Stim	Stim	2	49	585.734	0	1	98	2	2	98	98	2	2.497	l	0	0	1	1	589.364	589.364	594.467	1	0	0	0	1244	595.671
01	2	Stim	Stim	2	50	600.207	1	0	65	35	65	35	35	65	2.372	r	0	0	0	1	603.710	603.710	605.004	0	1	1	35	1279	606.204
01	2	Stim	Stim	2	51	608.751	0	0	7	93	93	7	93	7	1.676	r	0	1	0	1	611.558	611.558	614.320	0	0	0	0	1279	615.520
01	2	Stim	Stim	2	52	622.688	1	0	31	69	31	69	69	31	1.947	l	0	1	1	0	625.760	625.760	627.503	0	1	0	0	1279	628.712
01	2	Stim	Stim	2	53	630.385	0	1	81	19	19	81	81	19	1.707	l	0	0	1	1	633.237	633.238	639.801	1	0	0	0	1279	641.003
