session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
02	1	Stim	Stim	1	20	216.528	1	1	66	34	66	34	66	34	2.344	l	1	nan	0	nan	nan	218.873	219.889	0	0	0	0	634	221.106
02	1	Stim	Stim	1	21	226.660	0	0	41	59	59	41	59	41	1.913	r	0	1	0	1	229.642	229.643	233.141	1	1	1	59	693	234.357
02	1	Stim	Stim	1	22	237.872	0	0	36	64	64	36	64	36	1.618	r	0	1	0	1	240.567	240.568	245.958	0	0	0	0	693	247.175
02	1	Stim	Stim	1	23	248.788	1	1	71	29	71	29	71	29	1.420	l	0	1	1	1	251.286	251.286	255.075	1	1	1	71	764	256.275
02	1	Stim	Stim	1	24	263.325	0	0	59	41	41	59	41	59	1.317	l	0	0	1	0	265.714	265.714	268.776	1	1	0	0	764	269.993
02	1	Stim	Stim	1	25	274.678	0	0	90	10	10	90	10	90	1.048	l	0	0	1	0	276.800	276.800	278.977	1	1	0	0	764	280.177
02	1	Stim	Stim	1	26	283.395	0	0	85	15	15	85	15	85	1.099	l	0	0	1	0	285.568	285.568	291.412	1	1	0	0	764	292.628
02	1	Stim	Stim	1	27	298.955	0	1	54	46	46	54	54	46	1.757	l	0	0	1	1	301.797	301.798	308.663	1	0	0	0	764	309.879
02	1	Stim	Stim	1	28	313.573	0	1	64	36	36	64	64	36	2.123	l	0	0	1	1	316.780	316.780	321.880	0	1	1	64	828	323.097
02	1	Stim	Stim	1	29	330.460	1	0	25	75	25	75	75	25	1.737	r	0	0	0	1	333.283	333.283	338.832	1	0	0	0	828	340.048
02	1	Stim	Stim	1	30	345.947	1	0	97	3	97	3	3	97	1.235	l	0	1	1	0	348.267	348.267	352.349	0	1	0	0	828	353.549
02	1	Stim	Stim	1	31	360.185	1	1	34	66	34	66	34	66	1.448	r	0	0	0	0	362.711	362.711	368.834	0	0	1	66	894	370.050
02	1	Stim	Stim	1	32	374.487	0	1	52	48	48	52	52	48	1.580	l	0	0	1	1	377.164	377.164	378.318	0	1	1	52	946	379.518
02	1	Stim	Stim	1	33	382.005	0	1	82	18	18	82	82	18	2.663	l	0	0	1	1	385.766	385.766	392.036	1	0	0	0	946	393.252
02	1	Stim	Stim	1	34	398.733	1	1	78	22	78	22	78	22	1.720	l	0	1	1	1	401.547	401.547	408.554	1	1	1	78	1024	409.770
02	1	Stim	Stim	1	35	411.567	1	0	80	20	80	20	20	80	nan	nan	nan	nan	nan	nan	nan	414.571	416.904	1	0	nan	0	1024	418.121
02	1	Stim	Stim	1	36	421.210	1	1	68	32	68	32	68	32	2.661	l	0	1	1	1	424.970	424.970	429.922	1	1	1	68	1092	431.138
02	1	Stim	Stim	1	37	432.487	1	0	52	48	52	48	48	52	2.702	l	0	1	1	0	436.278	436.279	440.656	0	1	0	0	1092	441.872
02	1	Stim	Stim	1	38	445.884	0	0	13	87	87	13	87	13	1.722	r	0	1	0	1	448.711	448.712	450.590	1	1	1	87	1179	451.806
02	1	Stim	Stim	1	39	455.924	1	0	6	94	6	94	94	6	nan	nan	nan	nan	nan	nan	nan	458.940	462.141	0	1	nan	0	1179	463.357
02	1	Stim	Stim	1	40	465.577	1	0	13	87	13	87	87	13	1.613	r	0	0	0	1	468.295	468.296	473.992	1	0	0	0	1179	475.208
02	1	Stim	Stim	1	41	482.463	0	0	92	8	8	92	8	92	2.246	l	0	0	1	0	485.805	485.805	487.259	1	1	0	0	1179	488.459
02	1	Stim	Stim	1	42	492.734	0	1	44	56	56	44	44	56	1.308	r	0	1	0	0	495.143	495.143	500.394	0	1	0	0	1179	501.610
02	1	Stim	Stim	1	43	504.571	0	1	10	90	90	10	10	90	1.489	r	0	1	0	0	507.162	507.163	509.194	1	0	1	90	1269	510.411
02	1	Stim	Act	2	44	520.446	1	0	6	94	6	94	94	6	2.166	r	0	0	0	1	523.726	523.726	529.412	1	0	0	0	1269	530.629
02	1	Stim	Act	2	45	534.047	1	0	59	41	59	41	41	59	1.916	l	0	1	1	0	537.069	537.069	542.030	1	0	1	59	1328	543.247
02	1	Stim	Act	2	46	547.694	0	1	59	41	41	59	59	41	nan	nan	nan	nan	nan	nan	nan	550.697	553.164	0	1	nan	0	1328	554.381
02	1	Stim	Act	2	47	556.302	0	1	73	27	27	73	73	27	2.345	l	0	0	1	1	559.765	559.765	565.315	1	0	0	0	1328	566.532
02	1	Stim	Act	2	48	571.278	1	1	15	85	15	85	15	85	nan	nan	nan	nan	nan	nan	nan	574.282	580.699	0	0	nan	0	1328	581.916
02	1	Stim	Act	2	49	588.605	0	0	97	3	3	97	3	97	nan	nan	nan	nan	nan	nan	nan	591.617	598.484	1	1	nan	0	1328	599.701
02	1	Stim	Act	2	50	602.850	1	1	94	6	94	6	94	6	1.450	l	0	1	1	1	605.431	605.431	608.051	0	0	0	0	1328	609.268
02	1	Stim	Act	2	51	611.339	0	1	90	10	10	90	90	10	nan	nan	nan	nan	nan	nan	nan	614.352	621.069	1	0	nan	0	1328	622.269
02	1	Stim	Act	2	52	625.572	1	0	34	66	34	66	66	34	1.714	r	0	0	0	1	628.400	628.400	634.387	0	1	1	66	1394	635.603
02	1	Stim	Act	2	53	637.406	1	1	97	3	97	3	97	3	0.964	l	0	1	1	1	639.492	639.492	646.504	0	0	0	0	1394	647.721
02	1	Stim	Act	2	54	652.796	1	1	22	78	22	78	22	78	1.175	r	0	0	0	0	655.090	655.090	659.755	0	0	1	78	1472	660.972
02	1	Stim	Act	2	55	662.340	1	1	8	92	8	92	8	92	1.515	r	0	0	0	0	664.974	664.975	668.322	0	0	1	92	1564	669.539
02	1	Stim	Act	2	56	675.015	0	1	87	13	13	87	87	13	2.524	r	0	1	0	0	678.657	678.657	680.840	1	0	1	13	1577	682.057
02	1	Stim	Act	2	57	686.355	1	1	92	8	92	8	92	8	nan	nan	nan	nan	nan	nan	nan	689.357	695.641	0	0	nan	0	1577	696.858
02	1	Stim	Act	2	58	700.904	1	0	25	75	25	75	75	25	1.970	r	0	0	0	1	704.010	704.011	709.259	1	0	0	0	1577	710.459
02	1	Stim	Act	2	59	714.195	1	1	44	56	44	56	44	56	1.697	l	0	1	1	1	717.020	717.020	718.476	1	1	1	44	1621	719.693
02	1	Stim	Act	2	60	726.645	1	0	52	48	52	48	48	52	nan	nan	nan	nan	nan	nan	nan	729.660	733.160	0	1	nan	0	1621	734.377
02	1	Stim	Act	2	61	740.607	0	1	82	18	18	82	82	18	nan	nan	nan	nan	nan	nan	nan	743.611	744.628	1	0	nan	0	1621	745.845
02	1	Stim	Act	2	62	752.357	1	1	54	46	54	46	54	46	1.804	l	0	1	1	1	755.297	755.297	760.396	1	1	1	54	1675	761.612
02	1	Stim	Act	2	63	764.035	1	1	48	52	48	52	48	52	2.710	l	0	1	1	1	767.884	767.885	771.813	0	0	0	0	1675	773.013
02	1	Stim	Act	2	64	778.231	0	0	80	20	20	80	20	80	nan	nan	nan	nan	nan	nan	nan	781.247	785.764	0	0	nan	0	1675	786.964
02	1	Stim	Act	2	65	789.814	1	0	66	34	66	34	34	66	1.317	l	0	1	1	0	792.250	792.250	796.332	0	1	0	0	1675	797.532
02	1	Stim	Act	2	66	802.153	0	0	18	82	82	18	82	18	2.895	l	0	0	1	0	806.184	806.185	811.000	1	1	0	0	1675	812.216
02	1	Stim	Act	2	67	814.955	0	0	44	56	56	44	56	44	1.445	l	0	0	1	0	817.521	817.521	819.850	0	0	1	44	1719	821.067
02	1	Stim	Act	2	68	826.703	1	0	46	54	46	54	54	46	nan	nan	nan	nan	nan	nan	nan	829.718	832.635	0	1	nan	0	1719	833.851
02	1	Stim	Act	2	69	837.741	0	1	1	99	99	1	1	99	nan	nan	nan	nan	nan	nan	nan	840.752	842.485	1	0	nan	0	1719	843.685
02	1	Stim	Act	2	70	845.341	1	1	36	64	36	64	36	64	nan	nan	nan	nan	nan	nan	nan	848.352	850.386	1	1	nan	0	1719	851.602
02	1	Stim	Act	2	71	857.979	0	0	10	90	90	10	90	10	2.390	r	0	1	0	1	861.517	861.517	865.303	1	1	1	90	1809	866.503
02	1	Stim	Act	2	72	868.036	1	1	64	36	64	36	64	36	1.818	l	0	1	1	1	871.010	871.011	876.854	1	1	1	64	1873	878.054
02	1	Stim	Act	2	73	881.072	0	0	15	85	85	15	85	15	1.449	r	0	1	0	1	883.663	883.663	885.555	0	0	0	0	1873	886.755
02	1	Stim	Act	2	74	891.658	0	1	13	87	87	13	13	87	2.898	r	1	nan	0	nan	nan	894.556	900.689	1	0	0	0	1873	901.906
02	1	Stim	Act	2	75	909.341	1	0	73	27	73	27	27	73	nan	nan	nan	nan	nan	nan	nan	912.357	915.124	0	1	nan	0	1873	916.341
02	1	Stim	Act	2	76	923.630	1	1	39	61	39	61	39	61	2.344	r	0	0	0	0	927.113	927.114	928.408	1	1	0	0	1873	929.625
02	1	Stim	Act	2	77	936.440	1	0	29	71	29	71	71	29	2.318	r	0	0	0	1	939.905	939.905	944.276	1	0	0	0	1873	945.476
02	1	Stim	Act	2	78	950.865	0	1	99	1	1	99	99	1	nan	nan	nan	nan	nan	nan	nan	953.877	960.444	0	1	nan	0	1873	961.644
02	1	Stim	Act	2	79	965.274	0	1	32	68	68	32	32	68	1.436	r	0	1	0	0	967.852	967.853	969.445	1	0	1	68	1941	970.661
02	1	Stim	Act	2	80	976.465	1	1	71	29	71	29	71	29	1.479	l	0	1	1	1	979.092	979.092	982.295	1	1	1	71	2012	983.512
02	1	Stim	Act	2	81	989.611	0	1	22	78	78	22	22	78	1.401	r	0	1	0	0	992.153	992.155	995.213	0	1	0	0	2012	996.430
02	1	Stim	Act	2	82	998.699	1	1	80	20	80	20	80	20	nan	nan	nan	nan	nan	nan	nan	1001.713	1005.364	1	1	nan	0	2012	1006.564
02	1	Stim	Act	2	83	1009.146	0	0	25	75	75	25	75	25	1.268	r	0	1	0	1	1011.581	1011.581	1016.981	0	0	0	0	2012	1018.198
02	1	Stim	Act	2	84	1025.375	1	1	32	68	32	68	32	68	1.057	r	0	0	0	0	1027.580	1027.580	1031.816	1	1	0	0	2012	1033.032
02	1	Stim	Act	2	85	1037.237	0	1	39	61	61	39	39	61	1.379	r	0	1	0	0	1039.765	1039.765	1040.916	0	1	0	0	2012	1042.116


