session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
02	2	Stim	Act	1	22	246.801	1	1	67	33	67	33	67	33	1.936	r	0	0	0	0	249.800	249.801	250.804	0	0	1	33	497	252.021
02	2	Stim	Act	1	23	256.689	0	0	38	62	62	38	62	38	1.265	l	0	0	1	0	259.025	259.025	263.988	0	0	1	38	535	265.188
02	2	Stim	Act	1	24	268.860	0	0	45	55	55	45	55	45	1.511	l	0	0	1	0	271.444	271.444	277.722	1	1	0	0	535	278.923
02	2	Stim	Act	1	25	281.289	1	1	33	67	33	67	33	67	2.517	r	0	0	0	0	284.879	284.879	289.407	0	0	1	67	602	290.623
02	2	Stim	Act	1	26	296.070	0	1	74	26	26	74	74	26	nan	nan	nan	nan	nan	nan	nan	299.074	302.724	0	1	nan	0	602	303.941
02	2	Stim	Act	1	27	309.532	1	0	74	26	74	26	26	74	1.609	l	0	1	1	0	312.219	312.220	313.675	1	0	1	74	676	314.892
02	2	Stim	Act	1	28	319.138	0	0	28	72	72	28	72	28	nan	nan	nan	nan	nan	nan	nan	322.143	328.126	0	0	nan	0	676	329.343
02	2	Stim	Act	1	29	332.598	1	1	86	14	86	14	86	14	nan	nan	nan	nan	nan	nan	nan	335.610	338.810	0	0	nan	0	676	340.027
02	2	Stim	Act	1	30	342.228	0	0	12	88	88	12	88	12	2.399	r	1	nan	0	nan	nan	344.627	350.028	1	1	0	0	676	351.244
02	2	Stim	Act	1	31	355.823	1	0	42	58	42	58	58	42	2.839	l	0	1	1	0	359.738	359.739	364.112	0	1	0	0	676	365.329
02	2	Stim	Act	1	32	367.391	1	0	98	2	98	2	2	98	nan	nan	nan	nan	nan	nan	nan	370.396	375.946	1	0	nan	0	676	377.163
02	2	Stim	Act	1	33	384.106	0	0	72	28	28	72	28	72	2.107	l	0	0	1	0	387.290	387.290	393.714	1	1	0	0	676	394.931
02	2	Stim	Act	1	34	396.420	0	1	31	69	69	31	31	69	1.794	r	0	1	0	0	399.298	399.299	403.532	1	0	1	69	745	404.748
02	2	Stim	Act	1	35	406.653	0	1	9	91	91	9	9	91	nan	nan	nan	nan	nan	nan	nan	409.665	413.166	1	0	nan	0	745	414.382
02	2	Stim	Act	1	36	420.131	1	1	51	49	51	49	51	49	1.636	r	0	0	0	0	422.846	422.847	427.667	1	1	0	0	745	428.884
02	2	Stim	Act	1	37	430.233	0	1	19	81	81	19	19	81	nan	nan	nan	nan	nan	nan	nan	433.234	434.384	0	1	nan	0	745	435.601
02	2	Stim	Act	1	38	438.386	0	1	35	65	65	35	35	65	0.882	r	0	1	0	0	440.352	440.353	442.968	0	1	0	0	745	444.168
02	2	Stim	Act	1	39	445.781	0	1	62	38	38	62	62	38	0.921	r	0	1	0	0	447.791	447.792	454.502	1	0	1	38	783	455.702
02	2	Stim	Act	1	40	462.963	0	0	77	23	23	77	23	77	1.439	l	0	0	1	0	465.483	465.483	471.620	1	1	0	0	783	472.837
02	2	Stim	Act	1	41	479.944	0	0	60	40	40	60	40	60	nan	nan	nan	nan	nan	nan	nan	482.954	485.721	0	0	nan	0	783	486.938
02	2	Stim	Act	1	42	493.719	0	0	88	12	12	88	12	88	2.569	r	0	1	0	1	497.384	497.384	498.689	1	1	1	12	795	499.889
02	2	Stim	Act	1	43	506.224	0	0	86	14	14	86	14	86	1.481	l	0	0	1	0	508.804	508.805	515.673	1	1	0	0	795	516.873
02	2	Stim	Stim	2	44	526.912	0	0	84	16	16	84	16	84	2.328	l	0	0	1	0	530.334	530.335	534.708	0	0	1	84	879	535.908
02	2	Stim	Stim	2	45	539.624	1	0	72	28	72	28	28	72	nan	nan	nan	nan	nan	nan	nan	542.625	548.609	1	0	nan	0	879	549.826
02	2	Stim	Stim	2	46	551.921	0	1	40	60	60	40	40	60	1.288	r	0	1	0	0	554.303	554.303	558.393	0	1	0	0	879	559.593
02	2	Stim	Stim	2	47	561.971	0	0	23	77	77	23	77	23	2.139	l	0	0	1	0	565.204	565.204	569.427	0	0	1	23	902	570.627
02	2	Stim	Stim	2	48	572.125	0	1	26	74	74	26	26	74	0.936	r	0	1	0	0	574.159	574.159	576.344	0	1	0	0	902	577.561
02	2	Stim	Stim	2	49	584.937	1	1	2	98	2	98	2	98	nan	nan	nan	nan	nan	nan	nan	587.945	593.046	1	1	nan	0	902	594.262
02	2	Stim	Stim	2	50	598.722	1	0	65	35	65	35	35	65	1.823	l	0	1	1	0	601.644	601.645	602.946	0	1	0	0	902	604.163
02	2	Stim	Stim	2	51	606.685	0	1	7	93	93	7	7	93	nan	nan	nan	nan	nan	nan	nan	609.697	612.464	0	1	nan	0	902	613.664
02	2	Stim	Stim	2	52	620.764	1	1	31	69	31	69	31	69	nan	nan	nan	nan	nan	nan	nan	623.764	625.498	0	0	nan	0	902	626.698
02	2	Stim	Stim	2	53	628.332	1	1	19	81	19	81	19	81	nan	nan	nan	nan	nan	nan	nan	631.348	637.916	1	1	nan	0	902	639.132
02	2	Stim	Stim	2	54	642.432	1	1	58	42	58	42	58	42	nan	nan	nan	nan	nan	nan	nan	645.433	647.900	1	1	nan	0	902	649.116
02	2	Stim	Stim	2	55	653.851	1	1	55	45	55	45	55	45	nan	nan	nan	nan	nan	nan	nan	656.867	662.701	0	0	nan	0	902	663.917
02	2	Stim	Stim	2	56	670.152	0	1	49	51	51	49	49	51	nan	nan	nan	nan	nan	nan	nan	673.168	679.585	1	0	nan	0	902	680.802
02	2	Stim	Stim	2	57	684.837	0	0	53	47	47	53	47	53	0.798	l	0	0	1	0	686.737	686.738	690.386	0	0	1	53	955	691.603
02	2	Stim	Stim	2	58	697.083	1	0	7	93	7	93	93	7	0.953	l	0	1	1	0	699.061	699.061	702.854	1	0	1	7	962	704.055
02	2	Stim	Stim	2	59	708.208	1	1	5	95	5	95	5	95	0.779	r	0	0	0	0	710.091	710.091	713.438	1	1	0	0	962	714.638
02	2	Stim	Stim	2	60	721.162	0	1	77	23	23	77	77	23	1.459	l	0	0	1	1	723.732	723.732	728.255	1	0	0	0	962	729.456
02	2	Stim	Stim	2	61	731.265	1	1	9	91	9	91	9	91	nan	nan	nan	nan	nan	nan	nan	734.273	740.407	1	1	nan	0	962	741.623
02	2	Stim	Stim	2	62	748.322	0	0	9	91	91	9	91	9	nan	nan	nan	nan	nan	nan	nan	751.324	758.324	1	1	nan	0	962	759.541
02	2	Stim	Stim	2	63	765.515	1	0	49	51	49	51	51	49	nan	nan	nan	nan	nan	nan	nan	768.525	772.025	0	1	nan	0	962	773.242
02	2	Stim	Stim	2	64	780.212	0	1	74	26	26	74	74	26	2.180	r	0	1	0	0	783.502	783.502	785.826	0	1	0	0	962	787.043
02	2	Stim	Stim	2	65	792.815	0	0	38	62	62	38	62	38	0.861	l	0	0	1	0	794.787	794.787	801.511	1	1	0	0	962	802.727
02	2	Stim	Stim	2	66	806.177	0	0	31	69	69	31	69	31	1.300	r	0	1	0	1	808.600	808.600	811.512	1	1	1	69	1031	812.728
02	2	Stim	Stim	2	67	819.988	1	0	35	65	35	65	65	35	nan	nan	nan	nan	nan	nan	nan	822.996	824.596	0	1	nan	0	1031	825.813
02	2	Stim	Stim	2	68	831.449	1	1	86	14	86	14	86	14	0.830	l	1	nan	0	nan	nan	832.280	837.530	1	1	0	0	1031	838.747
02	2	Stim	Stim	2	69	843.118	0	0	12	88	88	12	88	12	2.263	l	1	nan	0	nan	nan	845.381	846.831	0	0	0	0	1031	848.048
02	2	Stim	Stim	2	70	850.848	1	1	95	5	95	5	95	5	1.816	l	0	1	1	1	853.788	853.788	859.332	1	1	1	95	1126	860.549
02	2	Stim	Stim	2	71	862.826	1	1	79	21	79	21	79	21	1.972	r	0	0	0	0	865.927	865.928	866.932	1	1	0	0	1126	868.149
02	2	Stim	Stim	2	72	873.496	0	1	88	12	12	88	88	12	1.103	r	1	nan	0	nan	nan	874.600	881.467	0	1	0	0	1126	882.683
02	2	Stim	Stim	2	73	886.593	0	0	58	42	42	58	42	58	1.340	l	0	0	1	0	889.049	889.049	890.201	0	0	1	58	1184	891.417
02	2	Stim	Stim	2	74	894.393	0	1	72	28	28	72	72	28	1.492	l	0	0	1	1	897.017	897.017	899.635	0	1	1	72	1256	900.835
02	2	Stim	Stim	2	75	905.901	1	0	81	19	81	19	19	81	1.667	l	0	1	1	0	908.687	908.687	913.502	0	1	0	0	1256	914.702
02	2	Stim	Stim	2	76	919.059	0	0	33	67	67	33	67	33	nan	nan	nan	nan	nan	nan	nan	922.070	927.470	1	1	nan	0	1256	928.670
02	2	Stim	Stim	2	77	935.085	0	0	62	38	38	62	38	62	nan	nan	nan	nan	nan	nan	nan	938.088	941.288	0	0	nan	0	1256	942.504
02	2	Stim	Stim	2	78	943.876	1	1	40	60	40	60	40	60	2.145	l	0	1	1	1	947.160	947.161	953.439	1	1	1	40	1296	954.655
02	2	Stim	Stim	2	79	960.784	1	1	45	55	45	55	45	55	1.221	l	0	1	1	1	963.142	963.142	968.106	0	0	0	0	1296	969.306
02	2	Stim	Stim	2	80	976.163	0	1	86	14	14	86	86	14	nan	nan	nan	nan	nan	nan	nan	979.174	983.108	1	0	nan	0	1296	984.324
02	2	Stim	Stim	2	81	987.500	1	0	53	47	53	47	47	53	1.524	l	0	1	1	0	990.150	990.150	992.042	1	0	1	53	1349	993.258
02	2	Stim	Stim	2	82	995.242	0	1	16	84	84	16	16	84	2.616	r	0	1	0	0	998.986	998.987	1002.042	0	1	0	0	1349	1003.259
02	2	Stim	Stim	2	83	1005.992	1	1	21	79	21	79	21	79	1.500	l	0	1	1	1	1008.631	1008.631	1014.326	1	1	1	21	1370	1015.526
02	2	Stim	Stim	2	84	1020.778	0	0	2	98	98	2	98	2	nan	nan	nan	nan	nan	nan	nan	1023.794	1028.461	0	0	nan	0	1370	1029.678
02	2	Stim	Stim	2	85	1033.283	1	0	33	67	33	67	67	33	nan	nan	nan	nan	nan	nan	nan	1036.295	1038.328	0	1	nan	0	1370	1039.545


