session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
02	1	Stim	Stim	1	18	194.288	0	0	80	20	20	80	20	80	1.382	r	0	1	0	1	196.817	196.817	198.110	0	0	0	0	499	199.314
02	1	Stim	Stim	1	19	205.551	0	1	99	1	1	99	99	1	1.190	l	0	0	1	1	207.884	207.884	214.453	0	1	1	99	598	215.661
02	1	Stim	Stim	1	20	222.724	0	1	34	66	66	34	34	66	1.435	r	0	1	0	0	225.284	225.285	226.286	0	1	0	0	598	227.490
02	1	Stim	Stim	1	21	233.143	1	1	59	41	59	41	59	41	1.540	l	0	1	1	1	235.833	235.834	239.327	1	1	1	59	657	240.534
02	1	Stim	Stim	1	22	244.152	0	1	36	64	64	36	36	64	1.223	r	0	1	0	0	246.532	246.533	251.926	0	1	0	0	657	253.127
02	1	Stim	Stim	1	23	254.835	0	0	29	71	71	29	71	29	1.177	r	0	1	0	1	257.171	257.171	260.956	1	1	1	71	728	262.163
02	1	Stim	Stim	1	24	269.354	1	0	41	59	41	59	59	41	1.058	r	0	0	0	1	271.584	271.584	274.635	1	0	0	0	728	275.836
02	1	Stim	Stim	1	25	280.636	0	1	90	10	10	90	90	10	1.806	l	0	0	1	1	283.611	283.611	285.785	1	0	0	0	728	286.991
02	1	Stim	Stim	1	26	290.309	1	1	15	85	15	85	15	85	1.061	r	0	0	0	0	292.543	292.543	298.377	1	1	0	0	728	299.578
02	1	Stim	Stim	1	27	306.060	0	0	54	46	46	54	46	54	1.274	r	0	1	0	1	308.490	308.491	315.360	1	1	1	46	774	316.564
02	1	Stim	Stim	1	28	320.381	0	1	64	36	36	64	64	36	1.118	r	0	1	0	0	322.652	322.653	327.754	0	1	0	0	774	328.964
02	1	Stim	Stim	1	29	336.486	1	0	25	75	25	75	75	25	1.366	r	0	0	0	1	339.028	339.028	344.570	1	0	0	0	774	345.773
02	1	Stim	Stim	1	30	351.818	1	1	97	3	97	3	97	3	1.096	l	0	1	1	1	354.089	354.089	358.164	0	0	0	0	774	359.365
02	1	Stim	Stim	1	31	366.132	1	0	34	66	34	66	66	34	1.033	r	0	0	0	1	368.341	368.341	374.469	0	1	1	66	840	375.673
02	1	Stim	Stim	1	32	380.232	1	1	48	52	48	52	48	52	0.897	r	1	nan	0	nan	nan	381.129	382.278	0	0	0	0	840	383.482
02	1	Stim	Stim	1	33	386.025	1	1	18	82	18	82	18	82	1.390	r	0	0	0	0	388.598	388.598	394.871	1	1	0	0	840	396.077
02	1	Stim	Stim	1	34	401.693	0	1	22	78	78	22	22	78	nan	nan	nan	nan	nan	nan	nan	404.700	411.701	1	0	nan	0	840	412.905
02	1	Stim	Stim	1	35	414.829	0	0	20	80	80	20	80	20	1.096	r	0	1	0	1	417.116	417.117	419.436	1	1	1	80	920	420.641
02	1	Stim	Stim	1	36	423.806	0	1	32	68	68	32	32	68	1.173	r	0	1	0	0	426.156	426.157	431.114	1	0	1	68	988	432.323
02	1	Stim	Stim	1	37	433.776	0	1	48	52	52	48	48	52	1.195	r	0	1	0	0	436.155	436.155	440.522	0	1	0	0	988	441.725
02	1	Stim	Stim	1	38	445.822	1	0	87	13	87	13	13	87	1.878	l	0	1	1	0	448.886	448.887	450.768	1	0	1	87	1075	451.977
02	1	Stim	Stim	1	39	456.199	1	1	6	94	6	94	6	94	1.717	r	0	0	0	0	459.117	459.117	462.319	0	0	1	94	1169	463.519
02	1	Stim	Stim	1	40	465.837	1	1	13	87	13	87	13	87	1.488	r	0	0	0	0	468.519	468.519	474.205	1	1	0	0	1169	475.410
02	1	Stim	Stim	1	41	482.812	1	0	8	92	8	92	92	8	1.277	r	0	0	0	1	485.308	485.309	486.754	1	0	0	0	1169	487.958
02	1	Stim	Stim	1	42	492.314	0	1	44	56	56	44	44	56	1.554	r	0	1	0	0	495.055	495.056	500.302	0	1	0	0	1169	501.505
02	1	Stim	Stim	1	43	504.585	0	1	10	90	90	10	10	90	1.711	r	0	1	0	0	507.501	507.502	509.529	1	0	1	90	1259	510.732
02	1	Stim	Act	2	44	520.769	1	0	6	94	6	94	94	6	2.199	r	0	0	0	1	524.182	524.183	529.871	1	0	0	0	1259	531.081
02	1	Stim	Act	2	45	534.622	1	1	59	41	59	41	59	41	1.321	l	0	1	1	1	537.176	537.177	542.131	0	0	0	0	1259	543.337
02	1	Stim	Act	2	46	547.920	0	1	59	41	41	59	59	41	1.434	r	0	1	0	0	550.574	550.574	553.041	0	1	0	0	1259	554.242
02	1	Stim	Act	2	47	556.260	1	0	27	73	27	73	73	27	2.644	l	0	1	1	0	560.112	560.112	565.655	1	0	1	27	1286	566.860
02	1	Stim	Act	2	48	571.748	0	0	85	15	15	85	15	85	1.148	l	0	0	1	0	574.096	574.096	580.517	0	0	1	85	1371	581.722
02	1	Stim	Act	2	49	588.562	0	0	97	3	3	97	3	97	1.050	l	0	0	1	0	590.813	590.813	597.671	1	1	0	0	1371	598.877
02	1	Stim	Act	2	50	602.135	1	1	94	6	94	6	94	6	1.570	l	1	nan	0	nan	nan	603.706	606.324	0	0	0	0	1371	607.531
02	1	Stim	Act	2	51	609.686	1	0	10	90	10	90	90	10	1.268	r	0	0	0	1	612.146	612.146	618.860	1	0	0	0	1371	620.061
02	1	Stim	Act	2	52	623.475	1	1	34	66	34	66	34	66	2.127	r	0	0	0	0	626.818	626.818	632.796	1	1	0	0	1371	633.999
02	1	Stim	Act	2	53	635.928	1	1	97	3	97	3	97	3	1.328	l	0	1	1	1	638.528	638.528	645.532	0	0	0	0	1371	646.737
02	1	Stim	Act	2	54	651.948	1	1	22	78	22	78	22	78	0.982	r	0	0	0	0	654.181	654.182	658.842	0	0	1	78	1449	660.048
02	1	Stim	Act	2	55	661.490	1	1	8	92	8	92	8	92	1.216	r	0	0	0	0	663.939	663.939	667.286	0	0	1	92	1541	668.487
02	1	Stim	Act	2	56	674.076	0	0	87	13	13	87	13	87	1.360	r	1	nan	0	nan	nan	675.436	677.610	0	0	0	0	1541	678.819
02	1	Stim	Act	2	57	683.198	0	0	8	92	92	8	92	8	1.766	r	0	1	0	1	686.221	686.221	692.496	0	0	0	0	1541	693.703
02	1	Stim	Act	2	58	697.859	0	1	75	25	25	75	75	25	1.377	l	0	0	1	1	700.504	700.505	705.756	1	0	0	0	1541	706.964
02	1	Stim	Act	2	59	710.818	0	0	56	44	44	56	44	56	2.199	l	0	0	1	0	714.262	714.262	715.704	1	1	0	0	1541	716.905
02	1	Stim	Act	2	60	723.985	1	0	52	48	52	48	48	52	1.412	r	0	0	0	1	726.645	726.645	730.137	0	1	1	48	1589	731.346
02	1	Stim	Act	2	61	737.707	1	1	18	82	18	82	18	82	2.272	r	0	0	0	0	741.229	741.229	742.231	0	0	1	82	1671	743.434
02	1	Stim	Act	2	62	750.057	0	0	46	54	54	46	54	46	1.347	r	0	1	0	1	752.685	752.685	757.786	1	1	1	54	1725	758.988
02	1	Stim	Act	2	63	761.506	1	1	48	52	48	52	48	52	2.030	l	0	1	1	1	764.798	764.798	768.727	0	0	0	0	1725	769.935
02	1	Stim	Act	2	64	775.263	0	0	80	20	20	80	20	80	1.236	r	1	nan	0	nan	nan	776.499	781.019	0	0	0	0	1725	782.224
02	1	Stim	Act	2	65	785.186	0	0	34	66	66	34	66	34	1.440	r	0	1	0	1	787.881	787.882	791.960	1	1	1	66	1791	793.161
02	1	Stim	Act	2	66	797.910	1	0	82	18	82	18	18	82	1.719	l	0	1	1	0	800.898	800.899	805.706	0	1	0	0	1791	806.911
02	1	Stim	Act	2	67	809.745	1	1	56	44	56	44	56	44	2.298	r	0	0	0	0	813.303	813.304	815.626	0	0	1	44	1835	816.829
02	1	Stim	Act	2	68	822.591	1	0	46	54	46	54	54	46	1.704	l	0	1	1	0	825.570	825.571	828.474	0	1	0	0	1835	829.683
02	1	Stim	Act	2	69	833.661	0	0	1	99	99	1	99	1	1.423	r	0	1	0	1	836.371	836.371	838.104	0	0	0	0	1835	839.312
02	1	Stim	Act	2	70	841.044	1	0	36	64	36	64	64	36	1.507	l	0	1	1	0	843.817	843.818	845.845	0	1	0	0	1835	847.046
02	1	Stim	Act	2	71	853.562	0	0	10	90	90	10	90	10	1.199	r	0	1	0	1	856.070	856.071	859.854	1	1	1	90	1925	861.057
02	1	Stim	Act	2	72	862.686	1	0	64	36	64	36	36	64	1.400	r	0	0	0	1	865.380	865.380	871.213	0	1	1	36	1961	872.417
02	1	Stim	Act	2	73	875.564	1	1	85	15	85	15	85	15	1.315	l	0	1	1	1	878.183	878.183	880.066	0	0	0	0	1961	881.276
02	1	Stim	Act	2	74	886.308	1	0	87	13	87	13	13	87	1.041	r	0	0	0	1	888.670	888.671	894.794	1	0	0	0	1961	896.001
02	1	Stim	Act	2	75	903.613	0	1	27	73	73	27	27	73	1.657	r	0	1	0	0	906.549	906.549	909.306	0	1	0	0	1961	910.509
02	1	Stim	Act	2	76	917.895	1	0	39	61	39	61	61	39	1.518	r	0	0	0	1	920.741	920.742	922.040	0	1	1	61	2022	923.241
02	1	Stim	Act	2	77	930.203	1	0	29	71	29	71	71	29	1.007	r	0	0	0	1	932.547	932.547	936.914	1	0	0	0	2022	938.116
02	1	Stim	Act	2	78	943.612	0	1	99	1	1	99	99	1	1.434	l	0	0	1	1	946.350	946.351	952.914	0	1	1	99	2121	954.125
02	1	Stim	Act	2	79	957.897	1	1	68	32	68	32	68	32	1.018	l	0	1	1	1	960.234	960.234	961.820	0	0	0	0	2121	963.022
02	1	Stim	Act	2	80	968.939	1	0	71	29	71	29	29	71	1.051	r	0	0	0	1	971.313	971.314	974.517	0	1	1	29	2150	975.725
02	1	Stim	Act	2	81	981.945	0	0	22	78	78	22	78	22	1.179	r	0	1	0	1	984.445	984.445	987.500	1	1	1	78	2228	988.706
02	1	Stim	Act	2	82	991.062	1	0	80	20	80	20	20	80	2.687	r	0	0	0	1	995.073	995.073	998.713	0	1	1	20	2248	999.920
02	1	Stim	Act	2	83	1002.609	0	0	25	75	75	25	75	25	1.037	r	0	1	0	1	1004.971	1004.971	1010.365	0	0	0	0	2248	1011.566
02	1	Stim	Act	2	84	1018.887	0	0	68	32	32	68	32	68	0.799	r	0	1	0	1	1021.055	1021.055	1025.279	1	1	1	32	2280	1026.481
02	1	Stim	Act	2	85	1030.819	0	0	39	61	61	39	61	39	1.327	r	0	1	0	1	1033.474	1033.474	1034.622	1	1	1	61	2341	1035.828


